Call_ID;Date;Month_Year;Time;Country;Customer_ID;Category;Shift;Agent_ID;Queue_Time_sec;Talk_Time_min;Hold_Time_min;Duration_min;ACW_min;CSAT;FCR;NPS
CC_00171;1/01/2026;2026-01;12:12:50;Republica Dominicana;CUST_RE_4127;Problemas tecnicos;T1;AG_007;89;2.0;0.3;2.3;0.4;4;0;9
CC_00172;1/01/2026;2026-01;12:15:22;Mexico;CUST_ME_5247;Problemas tecnicos;T2;AG_002;145;2.3;0.3;2.6;0.8;5;0;9
CC_00173;1/01/2026;2026-01;12:16:06;Colombia;CUST_CO_7866;Problemas tecnicos;T2;AG_004;118;3.7;0.9;4.6;0.6;4;0;9
CC_00174;1/01/2026;2026-01;12:17:06;Mexico;CUST_ME_4242;Acceso y cuenta;T1;AG_004;132;1.5;0.4;1.9;0.7;2;1;4
CC_00175;1/01/2026;2026-01;12:17:11;Colombia;CUST_CO_8740;Problemas tecnicos;T1;AG_007;11;3.6;0.6;4.2;0.4;4;0;9
CC_00176;1/01/2026;2026-01;12:17:54;Colombia;CUST_CO_8584;Gestion de suscripcion;T2;AG_006;170;3.7;0.5;4.2;0.5;4;1;10
CC_00177;1/01/2026;2026-01;12:20:12;Mexico;CUST_ME_3145;Acceso y cuenta;T1;AG_006;89;4.9;1.5;6.4;0.6;4;1;10
CC_00178;1/01/2026;2026-01;12:22:12;Colombia;CUST_CO_7144;Problemas tecnicos;T1;AG_008;97;4.9;0.9;5.8;0.5;5;1;8
CC_00179;1/01/2026;2026-01;12:23:34;Ecuador;CUST_EC_9741;Problemas tecnicos;T2;AG_008;66;6.0;0.9;6.9;0.7;5;0;9
CC_00180;1/01/2026;2026-01;12:24:27;Mexico;CUST_ME_8180;Problemas tecnicos;T1;AG_003;102;2.1;0.4;2.5;0.6;4;0;9
CC_00181;1/01/2026;2026-01;12:24:31;Mexico;CUST_ME_3584;Acceso y cuenta;T1;AG_002;173;3.6;1.0;4.6;0.5;2;0;2
CC_00182;1/01/2026;2026-01;12:25:12;Chile;CUST_CH_6218;Problemas tecnicos;T1;AG_006;111;1.4;0.2;1.6;0.7;5;1;10
CC_00183;1/01/2026;2026-01;12:25:36;Mexico;CUST_ME_9566;Acceso y cuenta;T1;AG_004;157;3.8;1.1;4.9;0.6;4;1;10
CC_00184;1/01/2026;2026-01;12:27:39;Chile;CUST_CH_9538;Gestion de suscripcion;T1;AG_008;177;3.1;0.9;4.0;0.4;4;1;9
CC_00185;1/01/2026;2026-01;12:28:07;Colombia;CUST_CO_9846;Problemas tecnicos;T1;AG_003;175;5.5;1.0;6.5;0.7;4;1;7
CC_00186;1/01/2026;2026-01;12:28:58;Mexico;CUST_ME_1210;Gestion de suscripcion;T2;AG_002;174;1.3;0.2;1.5;0.7;4;1;9
CC_00187;1/01/2026;2026-01;12:32:52;Colombia;CUST_CO_5062;Acceso y cuenta;T2;AG_006;69;3.2;0.5;3.7;0.6;5;1;10
CC_00188;1/01/2026;2026-01;12:33:35;Argentina;CUST_AR_5414;Acceso y cuenta;T1;AG_008;20;1.6;0.5;2.1;0.4;3;1;10
CC_00189;1/01/2026;2026-01;12:38:41;Mexico;CUST_ME_3367;Gestion de suscripcion;T2;AG_007;93;1.3;0.3;1.6;0.7;4;1;9
CC_00190;1/01/2026;2026-01;12:40:18;Peru;CUST_PE_8888;Problemas tecnicos;T1;AG_008;65;1.3;0.2;1.5;0.6;4;0;7
CC_00191;1/01/2026;2026-01;12:40:52;Colombia;CUST_CO_9927;Problemas tecnicos;T2;AG_003;91;5.9;0.8;6.7;0.8;3;1;10
CC_00192;1/01/2026;2026-01;12:41:47;Mexico;CUST_ME_6329;Acceso y cuenta;T2;AG_002;19;2.7;0.8;3.5;0.4;3;1;9
CC_00193;1/01/2026;2026-01;12:41:55;Colombia;CUST_CO_8149;Gestion de suscripcion;T2;AG_003;119;4.3;1.2;5.5;0.4;5;1;9
CC_00194;1/01/2026;2026-01;12:43:16;Colombia;CUST_CO_5678;Acceso y cuenta;T1;AG_004;16;5.2;0.9;6.1;0.4;3;1;9
CC_00195;1/01/2026;2026-01;12:47:22;Mexico;CUST_ME_8401;Gestion de suscripcion;T2;AG_006;43;3.7;1.1;4.8;0.6;5;1;8
CC_00196;1/01/2026;2026-01;12:48:08;Colombia;CUST_CO_5974;Acceso y cuenta;T2;AG_004;161;0.9;0.2;1.1;0.5;2;0;10
CC_00197;1/01/2026;2026-01;12:48:20;Colombia;CUST_CO_6280;Gestion de suscripcion;T1;AG_007;146;1.7;0.4;2.1;0.4;5;1;10
CC_00198;1/01/2026;2026-01;12:51:09;Venezuela;CUST_VE_8690;Acceso y cuenta;T2;AG_004;167;4.5;0.8;5.3;0.6;5;1;9
CC_00199;1/01/2026;2026-01;12:51:22;Bolivia;CUST_BO_1527;Acceso y cuenta;T2;AG_002;60;5.0;1.5;6.5;0.3;5;0;9
CC_00200;1/01/2026;2026-01;12:51:31;Chile;CUST_CH_3537;Gestion de suscripcion;T2;AG_004;91;1.8;0.3;2.1;0.4;2;1;10
CC_00201;1/01/2026;2026-01;12:52:54;Mexico;CUST_ME_8286;Gestion de suscripcion;T1;AG_007;162;5.7;0.9;6.6;0.3;4;1;9
CC_00202;1/01/2026;2026-01;12:54:39;Mexico;CUST_ME_7046;Problemas tecnicos;T2;AG_007;57;5.3;1.2;6.5;0.7;3;0;5
CC_00203;1/01/2026;2026-01;12:54:53;Ecuador;CUST_EC_1519;Promociones y descuentos;T2;AG_007;55;4.0;0.7;4.7;0.6;4;1;7
CC_00204;1/01/2026;2026-01;12:58:35;Argentina;CUST_AR_4091;Acceso y cuenta;T1;AG_003;88;7.2;1.6;8.8;0.5;4;1;9
CC_00205;1/01/2026;2026-01;12:59:39;Colombia;CUST_CO_4020;Gestion de suscripcion;T2;AG_006;109;5.1;1.3;6.4;0.4;5;1;9
CC_00206;1/01/2026;2026-01;13:01:13;Colombia;CUST_CO_6730;Problemas tecnicos;T1;AG_002;160;3.2;0.4;3.6;0.5;3;1;9
CC_00207;1/01/2026;2026-01;13:07:11;Mexico;CUST_ME_1962;Gestion de suscripcion;T1;AG_004;177;2.2;0.7;2.9;0.5;4;1;9
CC_00208;1/01/2026;2026-01;13:08:26;Argentina;CUST_AR_2496;Problemas tecnicos;T2;AG_008;54;5.1;1.0;6.1;0.6;3;1;10
CC_00209;1/01/2026;2026-01;13:09:15;Mexico;CUST_ME_7883;Gestion de suscripcion;T2;AG_004;103;9.2;1.9;11.1;0.6;3;1;6
CC_00210;1/01/2026;2026-01;13:10:18;Mexico;CUST_ME_9213;Problemas tecnicos;T2;AG_007;95;6.1;0.8;6.9;0.4;2;1;9
CC_00211;1/01/2026;2026-01;13:10:29;Colombia;CUST_CO_9576;Problemas tecnicos;T2;AG_003;64;2.3;0.7;3.0;0.3;4;0;10
CC_00212;1/01/2026;2026-01;13:10:50;Chile;CUST_CH_8379;Promociones y descuentos;T2;AG_002;94;9.6;1.1;10.7;0.7;5;0;9
CC_00213;1/01/2026;2026-01;13:11:01;Mexico;CUST_ME_5107;Promociones y descuentos;T1;AG_003;134;1.6;0.4;2.0;0.8;4;1;10
CC_00214;1/01/2026;2026-01;13:12:05;Argentina;CUST_AR_3284;Acceso y cuenta;T2;AG_002;116;2.2;0.5;2.7;0.3;5;1;9
CC_00215;1/01/2026;2026-01;13:15:12;Mexico;CUST_ME_8362;Acceso y cuenta;T2;AG_006;8;5.4;1.5;6.9;0.6;4;1;7
CC_00216;1/01/2026;2026-01;13:19:01;Venezuela;CUST_VE_7672;Problemas tecnicos;T1;AG_003;49;1.2;0.3;1.5;0.7;3;1;9
CC_00217;1/01/2026;2026-01;13:19:26;Argentina;CUST_AR_9937;Acceso y cuenta;T1;AG_007;28;4.9;1.3;6.2;0.8;2;1;4
CC_00218;1/01/2026;2026-01;13:20:02;Colombia;CUST_CO_1345;Problemas tecnicos;T2;AG_006;169;4.9;0.9;5.8;0.3;1;1;10
CC_00219;1/01/2026;2026-01;13:20:36;Argentina;CUST_AR_7761;Acceso y cuenta;T2;AG_003;138;1.3;0.2;1.5;0.5;1;1;9
CC_00220;1/01/2026;2026-01;13:21:07;Colombia;CUST_CO_1250;Problemas tecnicos;T1;AG_006;171;1.4;0.2;1.6;0.6;5;1;10
CC_00221;1/01/2026;2026-01;13:24:56;Colombia;CUST_CO_1457;Gestion de suscripcion;T2;AG_004;133;2.5;0.8;3.3;0.4;4;1;9
CC_00222;1/01/2026;2026-01;13:26:13;Colombia;CUST_CO_3088;Acceso y cuenta;T2;AG_004;77;1.4;0.3;1.7;0.3;4;1;9
CC_00223;1/01/2026;2026-01;13:29:34;Argentina;CUST_AR_7139;Acceso y cuenta;T1;AG_006;41;1.1;0.2;1.3;0.5;2;1;9
CC_00224;1/01/2026;2026-01;13:30:24;Mexico;CUST_ME_8871;Problemas tecnicos;T2;AG_006;86;1.6;0.2;1.8;0.7;3;0;5
CC_00225;1/01/2026;2026-01;13:30:28;Argentina;CUST_AR_9236;Problemas tecnicos;T1;AG_008;110;2.2;0.4;2.6;0.5;4;0;7
CC_00226;1/01/2026;2026-01;13:31:49;Mexico;CUST_ME_6809;Problemas tecnicos;T2;AG_007;89;7.9;1.8;9.7;0.8;3;0;5
CC_00227;1/01/2026;2026-01;13:32:00;Argentina;CUST_AR_6402;Promociones y descuentos;T1;AG_004;116;1.0;0.2;1.2;0.7;5;0;9
CC_00228;1/01/2026;2026-01;13:38:45;Argentina;CUST_AR_6558;Problemas tecnicos;T2;AG_004;102;4.4;0.8;5.2;0.5;4;0;9
CC_00229;1/01/2026;2026-01;13:39:58;Argentina;CUST_AR_2156;Problemas tecnicos;T2;AG_003;116;1.0;0.2;1.2;0.3;3;1;5
CC_00230;1/01/2026;2026-01;13:40:01;El Salvador;CUST_EL_9274;Problemas tecnicos;T1;AG_008;5;1.9;0.5;2.4;0.3;4;1;10
CC_00231;1/01/2026;2026-01;13:40:42;Bolivia;CUST_BO_8591;Problemas tecnicos;T2;AG_004;90;5.8;1.1;6.9;0.4;5;1;10
CC_00232;1/01/2026;2026-01;13:47:23;Peru;CUST_PE_2201;Problemas tecnicos;T2;AG_002;81;6.0;0.7;6.7;0.6;2;0;3
CC_00233;1/01/2026;2026-01;13:49:20;Chile;CUST_CH_9833;Acceso y cuenta;T1;AG_007;53;2.1;0.6;2.7;0.6;4;1;10
CC_00234;1/01/2026;2026-01;13:50:10;Argentina;CUST_AR_8058;Acceso y cuenta;T2;AG_004;11;1.6;0.4;2.0;0.7;4;1;9
CC_00235;1/01/2026;2026-01;13:51:11;Mexico;CUST_ME_1491;Promociones y descuentos;T1;AG_004;106;1.6;0.3;1.9;0.3;4;0;9
CC_00236;1/01/2026;2026-01;13:51:54;Mexico;CUST_ME_8337;Acceso y cuenta;T1;AG_007;26;4.5;0.5;5.0;0.4;4;1;10
CC_00237;1/01/2026;2026-01;13:52:36;Mexico;CUST_ME_7939;Problemas tecnicos;T2;AG_006;89;2.5;0.6;3.1;0.7;3;0;10
CC_00238;1/01/2026;2026-01;13:54:30;Argentina;CUST_AR_8116;Acceso y cuenta;T2;AG_004;99;2.9;0.8;3.7;0.7;4;1;9
CC_00239;1/01/2026;2026-01;13:57:14;Mexico;CUST_ME_6255;Problemas tecnicos;T1;AG_008;56;3.1;0.4;3.5;0.5;4;1;10
CC_00240;1/01/2026;2026-01;13:58:28;Mexico;CUST_ME_6543;Acceso y cuenta;T1;AG_003;26;5.4;1.2;6.6;0.7;4;0;7
CC_00241;1/01/2026;2026-01;13:59:43;Argentina;CUST_AR_2611;Problemas tecnicos;T2;AG_003;56;4.7;1.2;5.9;0.8;3;0;10
CC_00242;1/01/2026;2026-01;14:02:22;Mexico;CUST_ME_2806;Acceso y cuenta;T3;AG_017;179;3.0;0.5;3.5;0.7;5;1;10
CC_00243;1/01/2026;2026-01;14:02:31;Argentina;CUST_AR_8470;Problemas tecnicos;T3;AG_010;65;3.0;0.4;3.4;0.4;3;0;9
CC_00244;1/01/2026;2026-01;14:02:51;Argentina;CUST_AR_1007;Problemas tecnicos;T3;AG_013;35;4.4;0.5;4.9;0.5;5;0;10
CC_00245;1/01/2026;2026-01;14:04:15;Mexico;CUST_ME_3484;Acceso y cuenta;T2;AG_010;77;4.5;1.1;5.6;0.6;3;1;5
CC_00246;1/01/2026;2026-01;14:04:32;Argentina;CUST_AR_1469;Problemas tecnicos;T2;AG_007;155;1.0;0.3;1.3;0.4;4;1;9
CC_00247;1/01/2026;2026-01;14:04:54;Mexico;CUST_ME_7838;Acceso y cuenta;T3;AG_012;124;5.1;1.6;6.7;0.5;3;0;9
CC_00248;1/01/2026;2026-01;14:06:14;Colombia;CUST_CO_7009;Problemas tecnicos;T3;AG_012;165;0.8;0.2;1.0;0.4;2;0;9
CC_00249;1/01/2026;2026-01;14:07:33;Uruguay;CUST_UR_7652;Acceso y cuenta;T2;AG_017;47;3.9;0.6;4.5;0.7;4;0;9
CC_00250;1/01/2026;2026-01;14:07:58;Argentina;CUST_AR_6916;Promociones y descuentos;T2;AG_010;49;4.7;0.5;5.2;0.6;1;1;9
CC_00251;1/01/2026;2026-01;14:08:41;Mexico;CUST_ME_5553;Acceso y cuenta;T3;AG_013;129;1.5;0.4;1.9;0.3;4;1;10
CC_00252;1/01/2026;2026-01;14:09:18;Peru;CUST_PE_5722;Problemas tecnicos;T3;AG_013;81;5.8;0.9;6.7;0.4;1;0;10
CC_00253;1/01/2026;2026-01;14:12:42;Colombia;CUST_CO_5475;Problemas tecnicos;T3;AG_010;147;3.7;1.0;4.7;0.3;2;1;10
CC_00254;1/01/2026;2026-01;14:13:04;Mexico;CUST_ME_3381;Promociones y descuentos;T3;AG_011;17;4.4;1.1;5.5;0.3;3;1;10
CC_00255;1/01/2026;2026-01;14:13:13;Mexico;CUST_ME_4943;Problemas tecnicos;T2;AG_015;136;4.2;0.8;5.0;0.5;5;1;9
CC_00256;1/01/2026;2026-01;14:13:17;Costa Rica;CUST_CO_1729;Acceso y cuenta;T3;AG_007;111;2.9;0.5;3.4;0.4;5;1;10
CC_00257;1/01/2026;2026-01;14:14:26;Mexico;CUST_ME_7504;Problemas tecnicos;T3;AG_011;167;5.1;1.3;6.4;0.6;2;0;10
CC_00258;1/01/2026;2026-01;14:14:28;Colombia;CUST_CO_7813;Gestion de suscripcion;T3;AG_010;109;5.1;0.7;5.8;0.7;4;1;10
CC_00259;1/01/2026;2026-01;14:15:06;Argentina;CUST_AR_7963;Gestion de suscripcion;T3;AG_006;56;3.7;1.1;4.8;0.5;3;1;6
CC_00260;1/01/2026;2026-01;14:15:46;Mexico;CUST_ME_8900;Promociones y descuentos;T3;AG_008;25;1.0;0.1;1.1;0.7;2;0;10
CC_00261;1/01/2026;2026-01;14:16:45;Guatemala;CUST_GU_4478;Problemas tecnicos;T2;AG_011;161;3.0;0.5;3.5;0.3;1;0;10
CC_00262;1/01/2026;2026-01;14:16:52;Mexico;CUST_ME_5536;Problemas tecnicos;T2;AG_017;131;2.3;0.5;2.8;0.3;3;1;5
CC_00263;1/01/2026;2026-01;14:17:10;Argentina;CUST_AR_2244;Problemas tecnicos;T3;AG_012;162;5.3;1.2;6.5;0.6;4;0;10
CC_00264;1/01/2026;2026-01;14:17:40;Republica Dominicana;CUST_RE_2108;Acceso y cuenta;T3;AG_015;108;4.1;0.6;4.7;0.7;2;1;9
CC_00265;1/01/2026;2026-01;14:17:41;Guatemala;CUST_GU_3289;Problemas tecnicos;T2;AG_010;38;1.4;0.4;1.8;0.8;1;0;10
CC_00266;1/01/2026;2026-01;14:18:05;Mexico;CUST_ME_8872;Promociones y descuentos;T3;AG_007;98;5.2;1.6;6.8;0.6;3;1;9
CC_00267;1/01/2026;2026-01;14:19:11;Colombia;CUST_CO_2656;Acceso y cuenta;T2;AG_012;132;4.7;0.6;5.3;0.7;2;1;9
CC_00268;1/01/2026;2026-01;14:19:37;Argentina;CUST_AR_2547;Acceso y cuenta;T2;AG_015;38;2.2;0.3;2.5;0.4;5;1;9
CC_00269;1/01/2026;2026-01;14:20:48;Republica Dominicana;CUST_RE_9088;Problemas tecnicos;T3;AG_007;132;1.4;0.2;1.6;0.6;3;0;9
CC_00270;1/01/2026;2026-01;14:21:02;Mexico;CUST_ME_5764;Problemas tecnicos;T3;AG_012;72;4.6;0.6;5.2;0.7;3;0;5
CC_00271;1/01/2026;2026-01;14:22:23;Chile;CUST_CH_8368;Gestion de suscripcion;T2;AG_012;72;8.9;1.3;10.2;0.5;5;1;9
CC_00272;1/01/2026;2026-01;14:22:56;Mexico;CUST_ME_8910;Problemas tecnicos;T3;AG_013;97;5.0;1.1;6.1;0.5;3;0;10
CC_00273;1/01/2026;2026-01;14:23:54;Argentina;CUST_AR_9734;Acceso y cuenta;T2;AG_015;164;2.3;0.4;2.7;0.7;3;1;9
CC_00274;1/01/2026;2026-01;14:24:06;Mexico;CUST_ME_4639;Problemas tecnicos;T3;AG_013;101;2.3;0.6;2.9;0.8;3;0;4
CC_00275;1/01/2026;2026-01;14:24:32;Chile;CUST_CH_3645;Acceso y cuenta;T3;AG_013;34;3.8;0.5;4.3;0.3;2;1;10
CC_00276;1/01/2026;2026-01;14:25:03;Colombia;CUST_CO_6625;Gestion de suscripcion;T3;AG_012;71;3.9;0.7;4.6;0.4;4;0;9
CC_00277;1/01/2026;2026-01;14:25:43;Colombia;CUST_CO_9928;Gestion de suscripcion;T3;AG_012;58;2.3;0.6;2.9;0.6;4;1;10
CC_00278;1/01/2026;2026-01;14:28:02;Mexico;CUST_ME_1176;Problemas tecnicos;T3;AG_010;166;3.4;0.9;4.3;0.4;3;1;9
CC_00279;1/01/2026;2026-01;14:28:30;Colombia;CUST_CO_4400;Problemas tecnicos;T2;AG_017;113;4.5;0.9;5.4;0.8;5;1;7
CC_00280;1/01/2026;2026-01;14:29:44;Mexico;CUST_ME_2546;Problemas tecnicos;T3;AG_007;21;1.2;0.2;1.4;0.7;1;1;10
CC_00281;1/01/2026;2026-01;14:30:47;Argentina;CUST_AR_2209;Acceso y cuenta;T3;AG_015;148;3.8;0.5;4.3;0.6;3;1;5
CC_00282;1/01/2026;2026-01;14:31:05;Mexico;CUST_ME_5385;Acceso y cuenta;T2;AG_013;11;5.0;1.6;6.6;0.7;3;0;9
CC_00283;1/01/2026;2026-01;14:31:16;Mexico;CUST_ME_3451;Problemas tecnicos;T3;AG_007;5;2.9;0.4;3.3;0.7;1;1;1
CC_00284;1/01/2026;2026-01;14:31:28;Mexico;CUST_ME_3766;Acceso y cuenta;T3;AG_011;71;5.4;1.5;6.9;0.5;1;1;10
CC_00285;1/01/2026;2026-01;14:31:54;Argentina;CUST_AR_3909;Acceso y cuenta;T2;AG_013;86;1.1;0.3;1.4;0.7;5;0;10
CC_00286;1/01/2026;2026-01;14:32:20;Panama;CUST_PA_5532;Problemas tecnicos;T3;AG_012;159;5.1;1.3;6.4;0.4;3;1;9
CC_00287;1/01/2026;2026-01;14:32:46;Mexico;CUST_ME_8377;Acceso y cuenta;T3;AG_010;108;4.2;0.7;4.9;0.7;3;1;10
CC_00288;1/01/2026;2026-01;14:32:59;Mexico;CUST_ME_2678;Problemas tecnicos;T3;AG_012;88;6.9;1.5;8.4;0.5;3;1;7
CC_00289;1/01/2026;2026-01;14:33:06;Mexico;CUST_ME_3050;Problemas tecnicos;T3;AG_008;113;1.4;0.4;1.8;0.6;1;1;4
CC_00290;1/01/2026;2026-01;14:36:16;Colombia;CUST_CO_5603;Problemas tecnicos;T2;AG_010;30;8.1;2.2;10.3;0.7;3;0;10
CC_00291;1/01/2026;2026-01;14:36:29;Mexico;CUST_ME_1564;Acceso y cuenta;T2;AG_013;19;8.2;1.6;9.8;0.7;1;1;10
CC_00292;1/01/2026;2026-01;14:37:21;Argentina;CUST_AR_9591;Problemas tecnicos;T3;AG_015;116;5.2;0.7;5.9;0.7;3;1;6
CC_00293;1/01/2026;2026-01;14:38:09;Mexico;CUST_ME_7997;Acceso y cuenta;T2;AG_015;150;2.9;0.3;3.2;0.4;2;1;10
CC_00294;1/01/2026;2026-01;14:38:28;Mexico;CUST_ME_5609;Promociones y descuentos;T2;AG_011;180;2.2;0.6;2.8;0.6;5;0;9
CC_00295;1/01/2026;2026-01;14:39:33;Venezuela;CUST_VE_2092;Gestion de suscripcion;T3;AG_013;127;4.2;1.2;5.4;0.5;4;0;10
CC_00296;1/01/2026;2026-01;14:41:15;Argentina;CUST_AR_6232;Promociones y descuentos;T3;AG_007;29;3.7;1.1;4.8;0.6;4;1;10
CC_00297;1/01/2026;2026-01;14:42:57;Bolivia;CUST_BO_2393;Problemas tecnicos;T3;AG_008;83;2.7;0.8;3.5;0.5;4;1;9
CC_00298;1/01/2026;2026-01;14:43:11;Uruguay;CUST_UR_2826;Problemas tecnicos;T3;AG_011;17;4.0;0.6;4.6;0.5;4;1;10
CC_00299;1/01/2026;2026-01;14:45:43;Mexico;CUST_ME_6569;Acceso y cuenta;T3;AG_017;27;3.2;0.9;4.1;0.5;3;1;5
CC_00300;1/01/2026;2026-01;14:46:54;Mexico;CUST_ME_9777;Acceso y cuenta;T3;AG_012;47;7.4;1.7;9.1;0.5;3;0;9
CC_00301;1/01/2026;2026-01;14:47:45;Mexico;CUST_ME_7683;Problemas tecnicos;T3;AG_013;148;3.4;0.7;4.1;0.4;3;0;6
CC_00302;1/01/2026;2026-01;14:49:09;Colombia;CUST_CO_2540;Problemas tecnicos;T2;AG_017;167;1.3;0.4;1.7;0.6;2;0;9
CC_00303;1/01/2026;2026-01;14:52:42;Mexico;CUST_ME_7186;Gestion de suscripcion;T3;AG_013;70;1.4;0.5;1.9;0.7;2;0;10
CC_00304;1/01/2026;2026-01;14:53:08;Mexico;CUST_ME_1532;Problemas tecnicos;T2;AG_017;117;2.7;0.7;3.4;0.3;3;0;9
CC_00305;1/01/2026;2026-01;14:53:21;Mexico;CUST_ME_4109;Acceso y cuenta;T2;AG_015;13;4.5;0.6;5.1;0.8;5;1;9
CC_00306;1/01/2026;2026-01;14:54:04;Mexico;CUST_ME_2814;Problemas tecnicos;T3;AG_007;27;4.3;1.0;5.3;0.5;2;0;9
CC_00307;1/01/2026;2026-01;14:54:31;Mexico;CUST_ME_6771;Problemas tecnicos;T3;AG_012;103;2.9;0.9;3.8;0.4;3;1;9
CC_00308;1/01/2026;2026-01;14:55:30;Argentina;CUST_AR_9706;Gestion de suscripcion;T3;AG_015;132;7.2;0.9;8.1;0.8;3;0;10
CC_00309;1/01/2026;2026-01;14:56:23;Mexico;CUST_ME_3135;Acceso y cuenta;T3;AG_012;174;3.0;0.6;3.6;0.7;3;1;9
CC_00310;1/01/2026;2026-01;14:56:24;Colombia;CUST_CO_1577;Promociones y descuentos;T3;AG_011;37;4.9;1.5;6.4;0.7;5;1;9
CC_00311;1/01/2026;2026-01;14:57:49;Mexico;CUST_ME_1299;Problemas tecnicos;T2;AG_010;112;5.4;1.0;6.4;0.6;3;1;10
CC_00312;1/01/2026;2026-01;14:57:59;Mexico;CUST_ME_5997;Gestion de suscripcion;T3;AG_015;21;1.5;0.2;1.7;0.5;5;1;10
CC_00313;1/01/2026;2026-01;14:58:11;Colombia;CUST_CO_3376;Problemas tecnicos;T3;AG_007;92;4.2;1.2;5.4;0.7;3;1;6
CC_00314;1/01/2026;2026-01;14:59:34;Colombia;CUST_CO_7987;Promociones y descuentos;T3;AG_011;5;2.6;0.6;3.2;0.7;4;1;9
CC_00315;1/01/2026;2026-01;15:01:17;Argentina;CUST_AR_8281;Problemas tecnicos;T2;AG_015;123;1.8;0.5;2.3;0.4;5;0;9
CC_00316;1/01/2026;2026-01;15:02:10;Argentina;CUST_AR_8244;Problemas tecnicos;T3;AG_011;16;4.4;1.3;5.7;0.3;1;0;9
CC_00317;1/01/2026;2026-01;15:02:33;Mexico;CUST_ME_4073;Problemas tecnicos;T3;AG_006;72;1.5;0.3;1.8;0.4;5;1;9
CC_00318;1/01/2026;2026-01;15:03:08;Republica Dominicana;CUST_RE_1073;Acceso y cuenta;T2;AG_008;92;1.9;0.6;2.5;0.5;5;1;8
CC_00319;1/01/2026;2026-01;15:04:22;Republica Dominicana;CUST_RE_6940;Gestion de suscripcion;T3;AG_017;61;4.2;0.5;4.7;0.5;4;1;10
CC_00320;1/01/2026;2026-01;15:04:59;Argentina;CUST_AR_9650;Acceso y cuenta;T3;AG_011;167;1.1;0.2;1.3;0.6;4;1;7
CC_00321;1/01/2026;2026-01;15:05:10;Argentina;CUST_AR_9641;Problemas tecnicos;T2;AG_006;14;1.8;0.3;2.1;0.5;3;1;9
CC_00322;1/01/2026;2026-01;15:05:10;Chile;CUST_CH_2355;Acceso y cuenta;T3;AG_017;80;4.6;0.8;5.4;0.4;5;1;10
CC_00323;1/01/2026;2026-01;15:05:14;Argentina;CUST_AR_6597;Acceso y cuenta;T2;AG_012;174;3.6;0.5;4.1;0.4;5;1;9
CC_00324;1/01/2026;2026-01;15:05:58;Argentina;CUST_AR_7760;Acceso y cuenta;T2;AG_008;98;5.3;1.7;7.0;0.8;2;1;10
CC_00325;1/01/2026;2026-01;15:07:04;Mexico;CUST_ME_9426;Acceso y cuenta;T3;AG_017;25;8.2;1.1;9.3;0.5;1;1;2
CC_00326;1/01/2026;2026-01;15:08:07;Mexico;CUST_ME_1093;Gestion de suscripcion;T3;AG_007;153;2.9;0.4;3.3;0.3;4;1;10
CC_00327;1/01/2026;2026-01;15:08:21;Mexico;CUST_ME_7043;Problemas tecnicos;T3;AG_015;71;4.1;0.9;5.0;0.4;4;1;9
CC_00328;1/01/2026;2026-01;15:09:22;Mexico;CUST_ME_1835;Gestion de suscripcion;T3;AG_011;30;2.0;0.5;2.5;0.8;5;1;9
CC_00329;1/01/2026;2026-01;15:09:36;Panama;CUST_PA_4064;Problemas tecnicos;T2;AG_013;6;4.9;1.3;6.2;0.3;3;1;10
CC_00330;1/01/2026;2026-01;15:09:49;Bolivia;CUST_BO_4297;Problemas tecnicos;T3;AG_007;117;5.3;0.7;6.0;0.4;5;1;8
CC_00331;1/01/2026;2026-01;15:10:14;Mexico;CUST_ME_7442;Promociones y descuentos;T2;AG_007;155;0.8;0.2;1.0;0.5;4;0;9
CC_00332;1/01/2026;2026-01;15:12:06;Mexico;CUST_ME_8935;Problemas tecnicos;T2;AG_006;56;3.0;0.4;3.4;0.4;5;0;9
CC_00333;1/01/2026;2026-01;15:12:43;Colombia;CUST_CO_6567;Promociones y descuentos;T3;AG_011;26;1.7;0.5;2.2;0.5;4;1;8
CC_00334;1/01/2026;2026-01;15:13:20;Mexico;CUST_ME_2409;Promociones y descuentos;T3;AG_012;139;2.7;0.5;3.2;0.3;3;1;9
CC_00335;1/01/2026;2026-01;15:13:35;Colombia;CUST_CO_5510;Promociones y descuentos;T3;AG_013;174;4.3;0.7;5.0;0.6;4;1;9
CC_00336;1/01/2026;2026-01;15:15:44;Mexico;CUST_ME_5934;Problemas tecnicos;T2;AG_007;15;1.6;0.4;2.0;0.7;3;1;9
CC_00337;1/01/2026;2026-01;15:16:08;Colombia;CUST_CO_7687;Acceso y cuenta;T3;AG_013;170;4.7;1.4;6.1;0.7;4;1;9
CC_00338;1/01/2026;2026-01;15:17:02;Colombia;CUST_CO_2185;Gestion de suscripcion;T3;AG_015;14;3.2;0.4;3.6;0.6;2;0;9
CC_00339;1/01/2026;2026-01;15:17:05;Mexico;CUST_ME_9582;Gestion de suscripcion;T3;AG_012;176;3.9;0.8;4.7;0.4;4;1;10
CC_00340;1/01/2026;2026-01;15:17:20;Argentina;CUST_AR_9850;Problemas tecnicos;T2;AG_007;32;5.1;1.3;6.4;0.3;4;1;6
CC_00341;1/01/2026;2026-01;15:20:14;Mexico;CUST_ME_1936;Acceso y cuenta;T2;AG_007;8;4.8;1.1;5.9;0.8;5;0;8
